Portoflio Code;Porfoltio Name;Porfolio Currency;Holding Date;Category;Line Status;Associated Contract;Holding status;Asset Code;Asset Name;Tools Code;Quantity;Price;Market Value;Accruals;Currency;Exchange Rate;Future Exposure;Product Code;Asset Class Classifier;Instrument Type;Instrument Type Name
222222;Ptf_222222;EUR;20/11/2024;CAT;;;NOR;frw0AJH;Name_frw0AJH;frw0AJH;2292223.197;;38.72991789;;;;;;yyyy;xxxx;Forward Exchange
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutWPIN2412;Name_FutWPIN2412;FutWPIN2412;-20.54637554;9407.079017;;;USD;0.950028501;-2323618.225;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutCIN22412;Name_FutCIN22412;FutCIN22412;0.790245213;1979.564259;;;SEK;0.086154907;17054.91414;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutFIN22412;Name_FutFIN22412;FutFIN22412;7.112206918;505.8359609;;;EUR;1;227626.1824;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutVCO22412;Name_FutVCO22412;FutVCO22412;-8.692697344;83.89638305;;;USD;0.950028501;-879639.0792;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutRDIN2412;Name_FutRDIN2412;FutRDIN2412;39.51226065;100.3611421;;;EUR;1;250902.8552;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutXCO22412;Name_FutXCO22412;FutXCO22412;27.65858246;104.6916858;;;EUR;1;3664209.004;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutBCO22412;Name_FutBCO22412;FutBCO22412;-1.580490426;112.6968698;;;JPY;0.00615271;-1386782.374;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutXYCO2412;Name_FutXYCO2412;FutXYCO2412;22.12686597;88.59834207;;;USD;0.950028501;2361923.647;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutGIN22412;Name_FutGIN22412;FutGIN22412;-8.692697344;3767.098931;;;EUR;1;-414380.8824;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutFCU22412;Name_FutFCU22412;FutFCU22412;-0.790245213;0.733268533;;;CHF;1.075962987;-98621.22757;8;yyyy;xxxx;Currency futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutAIN22412;Name_FutAIN22412;FutAIN22412;0.790245213;2606.307737;;;USD;0.950028501;247606.6633;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutPIN22412;Name_FutPIN22412;FutPIN22412;2.370735639;2121.808397;;;JPY;0.00615271;391646.1677;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutXOIN2412;Name_FutXOIN2412;FutXOIN2412;-33.19029895;398.3626119;;;EUR;1;-836561.485;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutNCO22412;Name_FutNCO22412;FutNCO22412;-0.790245213;96.45733071;;;USD;0.950028501;-91732.93663;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;Fut CO22412;Name_Fut CO22412;Fut CO22412;7.112206918;74.32256229;;;GBP;1.20086943;803265.2379;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;Fut IN22412;Name_Fut IN22412;Fut IN22412;3.951226065;6461.044862;;;GBP;1.20086943;387943.5607;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutPIN22412;Name_FutPIN22412;FutPIN22412;0.790245213;6596.176794;;;AUD;0.619540301;102164.9321;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutPCU22412;Name_FutPCU22412;FutPCU22412;1.580490426;0.658155726;;;GBP;1.20086943;197589.7758;8;yyyy;xxxx;Currency futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutECO22412;Name_FutECO22412;FutECO22412;-37.14152502;93.84161905;;;EUR;1;-4410556.096;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutTIN22412;Name_FutTIN22412;FutTIN22412;-1.580490426;1202.753214;;;CAD;0.680272109;-327279.7863;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutSIN22412;Name_FutSIN22412;FutSIN22412;1.580490426;4718.159045;;;USD;0.950028501;448238.5592;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutYCO22412;Name_FutYCO22412;FutYCO22412;28.44882767;86.26316746;;;USD;0.950028501;2959478.083;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutATCO2412;Name_FutATCO2412;FutATCO2412;1.580490426;98.66211485;;;EUR;1;197324.2297;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutQIN22412;Name_FutQIN22412;FutQIN22412;-1.580490426;16460.41267;;;USD;0.950028501;-625514.4496;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutUCO22412;Name_FutUCO22412;FutUCO22412;37.93177023;80.74528026;;;USD;0.950028501;7391375.343;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutBCO22412;Name_FutBCO22412;FutBCO22412;-3.951226065;105.7822242;;;EUR;1;-528911.1211;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutUCO22412;Name_FutUCO22412;FutUCO22412;-16.59514947;84.41794489;;;EUR;1;-1772776.843;8;yyyy;xxxx;Bond futures
222222;Ptf_222222;EUR;20/11/2024;FUTU;;;NOR;FutESIN2412;Name_FutESIN2412;FutESIN2412;15.80490426;863.1848463;;;USD;0.950028501;820050.2043;8;yyyy;xxxx;Index futures
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresAUD;Name_TresAUD;TresAUD;30409.2759;0.790245213;18839.76988;;AUD;0.619540301;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresCAD;Name_TresCAD;TresCAD;9851.647266;0.790245213;6701.793066;;CAD;0.680272109;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresCHF;Name_TresCHF;TresCHF;29651.87328;0.790245213;31904.31711;;CHF;1.075962987;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresJPY;Name_TresJPY;TresJPY;32709079.13;0.790245213;201249.4883;;JPY;0.00615271;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresNOK;Name_TresNOK;TresNOK;45097.48465;0.790245213;3881.020681;;NOK;0.08605852;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresNZD;Name_TresNZD;TresNZD;2215.160064;0.790245213;1235.864489;;NZD;0.557911181;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresPLN;Name_TresPLN;TresPLN;73462.48311;0.790245213;16919.82172;;PLN;0.230319222;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresSEK;Name_TresSEK;TresSEK;387758.1296;0.790245213;33407.26868;;SEK;0.086154907;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresUSD;Name_TresUSD;TresUSD;110522.9211;0.790245213;104877.3697;;USD;0.950028501;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;TRES;;;NOR;TresZAR;Name_TresZAR;TresZAR;30800.75547;0.790245213;1618.675075;;ZAR;0.052553026;;;yyyy;xxxx;Treasury
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN75080555;Name_ISIN75080555;ISIN75080555;2356.511225;22.88550137;68244.56509;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1064612E;Name_ISIN1064612E;ISIN1064612E;100.3611421;96.08591546;11593.11064;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10040623;Name_ISIN10040623;ISIN10040623;142.2441384;22.96847712;4134.325881;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1082176E;Name_ISIN1082176E;ISIN1082176E;158.8392878;55.6174581;10620.46893;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1021324P;Name_ISIN1021324P;ISIN1021324P;177.8051729;472.1636124;100928.0008;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN90820000;Name_ISIN90820000;ISIN90820000;13422.31494;2.844882767;48320.3338;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN59610900;Name_ISIN59610900;ISIN59610900;8732.99985;7.365085386;81391.5586;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1044343V;Name_ISIN1044343V;ISIN1044343V;3806.611191;33.58542156;153696.5379;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN41410012;Name_ISIN41410012;ISIN41410012;850.3038493;22.0557439;23731.98043;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10536796;Name_ISIN10536796;ISIN10536796;553.1716492;67.75562457;32264.582;0;CAD;0.680272109;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10595369;Name_ISIN10595369;ISIN10595369;30.0293181;377.6739922;13634.44047;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10572189;Name_ISIN10572189;ISIN10572189;168.3222304;54.10808974;10949.10031;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN03060547;Name_ISIN03060547;ISIN03060547;369.0445145;65.0766933;30390.81577;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN77710012;Name_ISIN77710012;ISIN77710012;9021.439353;6.830879622;77981.3186;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1005625H;Name_ISIN1005625H;ISIN1005625H;990.9674972;193.4204184;230428.6606;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN52671200;Name_ISIN52671200;ISIN52671200;1208.284931;72.35485171;119034.3994;0;CHF;1.075962987;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN83670312;Name_ISIN83670312;ISIN83670312;16025.38268;5.199813502;105447.018;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1055073E;Name_ISIN1055073E;ISIN1055073E;452.0202619;194.1553464;105507.1794;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN34150315;Name_ISIN34150315;ISIN34150315;7787.07633;3.391732455;33422.13319;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN50720004;Name_ISIN50720004;ISIN50720004;6658.606165;10.48655398;88359.70382;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1019030N;Name_ISIN1019030N;ISIN1019030N;2032.510688;34.37566677;83996.02507;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN00069035;Name_ISIN00069035;ISIN00069035;2212.686597;2844.092522;48996.85482;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10608368;Name_ISIN10608368;ISIN10608368;642.4693582;71.92021684;55549.24413;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN00018578;Name_ISIN00018578;ISIN00018578;2054.637554;3040.86358;48644.84009;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN00096472;Name_ISIN00096472;ISIN00096472;6954.157875;1592.344104;86215.64211;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1090460D;Name_ISIN1090460D;ISIN1090460D;47.41471279;265.4038548;15128.47016;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN3024466L;Name_ISIN3024466L;ISIN3024466L;418.8299629;265.3485377;133606.9953;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10341202;Name_ISIN10341202;ISIN10341202;51.36593885;536.3394261;33119.95132;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10733537;Name_ISIN10733537;ISIN10733537;819.484286;143.7535067;141623.0135;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10707834;Name_ISIN10707834;ISIN10707834;1424.812119;39.56757782;67775.35699;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10811103;Name_ISIN10811103;ISIN10811103;1036.80172;63.91503283;79666.08979;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN65540A0D;Name_ISIN65540A0D;ISIN65540A0D;1393.202311;9.024600333;15910.37039;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN32960901;Name_ISIN32960901;ISIN32960901;874.8014509;11.2333357;12435.30658;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN2085411R;Name_ISIN2085411R;ISIN2085411R;92.45868993;177.7972705;19762.76048;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1062076C;Name_ISIN1062076C;ISIN1062076C;26.07809203;450.605723;14126.91338;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN62230022;Name_ISIN62230022;ISIN62230022;1291.260678;18.24676197;29815.20906;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10216688;Name_ISIN10216688;ISIN10216688;200.7222841;63.28283666;15270.60367;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1062620M;Name_ISIN1062620M;ISIN1062620M;1091.328639;67.56596572;88645.8279;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN88810WCH;Name_ISIN88810WCH;ISIN88810WCH;218.1076788;56.94507006;15716.83934;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN38331031;Name_ISIN38331031;ISIN38331031;83.76599259;58.79424385;6232.189849;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN68800405;Name_ISIN68800405;ISIN68800405;907.2015046;18.38110366;21101.507;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1052278L;Name_ISIN1052278L;ISIN1052278L;33.98054416;287.9337458;11762.44439;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1040636Q;Name_ISIN1040636Q;ISIN1040636Q;193.6100772;407.0553093;94744.96416;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN32660307;Name_ISIN32660307;ISIN32660307;10891.15953;1.613680725;22239.74459;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINBXB10000;Name_ISINBXB10000;ISINBXB10000;5383.150392;15.06207376;63566.59792;0;AUD;0.619540301;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10706433;Name_ISIN10706433;ISIN10706433;375.3664762;143.7851165;64884.97981;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINJ408B1KJ;Name_ISINJ408B1KJ;ISINJ408B1KJ;721.4938796;22.71954988;24909.57224;0;GBP;1.20086943;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN11040013;Name_ISIN11040013;ISIN11040013;214.1564527;46.00807631;12468.18868;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10190742;Name_ISIN10190742;ISIN10190742;94.82942557;156.1366492;17800.11538;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN60010417;Name_ISIN60010417;ISIN60010417;1152.177521;48.37881195;70536.30782;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10804709;Name_ISIN10804709;ISIN10804709;120.1172724;138.2217902;19959.82393;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN60146538;Name_ISIN60146538;ISIN60146538;755.4744237;6.800060059;6500.857416;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN4409B1YW;Name_ISIN4409B1YW;ISIN4409B1YW;2626.775088;27.9983879;111760.8876;0;GBP;1.20086943;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10074058;Name_ISIN10074058;ISIN10074058;1496.724434;62.33454241;112161.9054;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1023733R;Name_ISIN1023733R;ISIN1023733R;26.86833725;1555.321116;50238.37747;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN21638516;Name_ISIN21638516;ISIN21638516;79024.52131;77.81386564;78091.5341;351.37;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN0Y144458;Name_ISIN0Y144458;ISIN0Y144458;8092.901227;10.53001746;107837.9128;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN90194060;Name_ISIN90194060;ISIN90194060;1459.582909;4.317899844;7975.162593;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN3031384S;Name_ISIN3031384S;ISIN3031384S;25.28784682;267.7192733;8138.909304;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN88483124;Name_ISIN88483124;ISIN88483124;110634.3298;78.26351517;109756.8495;237.81;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINDXS10000;Name_ISINDXS10000;ISINDXS10000;17514.9949;5.405277258;74222.51725;0;AUD;0.619540301;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN8394826C;Name_ISIN8394826C;ISIN8394826C;531.0447832;244.8969915;156346.9335;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINAY791400;Name_ISINAY791400;ISINAY791400;237073.5639;79.29162419;241851.5366;5032.19;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN18079047;Name_ISIN18079047;ISIN18079047;39512.26065;76.75493706;38767.17796;493.15;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN70192779;Name_ISIN70192779;ISIN70192779;2045.944857;8.321282094;21543.79934;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN05770013;Name_ISIN05770013;ISIN05770013;1146.645804;79.26159487;115008.5742;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINJ6J90A0D;Name_ISINJ6J90A0D;ISINJ6J90A0D;255.2492038;9.024600333;2914.945908;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISING9990ENA;Name_ISING9990ENA;ISING9990ENA;2934.180476;9.182649376;34095.17713;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN10672356;Name_ISIN10672356;ISIN10672356;46.62446757;216.2347977;12120.32274;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN60677505;Name_ISIN60677505;ISIN60677505;86926.97344;80.00363513;90449.5626;3094.69;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN07059752;Name_ISIN07059752;ISIN07059752;142244.1384;80.15220123;146601.021;2944.73;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINMY34B4BN;Name_ISINMY34B4BN;ISINMY34B4BN;254.4589586;285.3180342;87281.40632;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1064345Y;Name_ISIN1064345Y;ISIN1064345Y;54.5269197;227.2429135;14896.2171;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1055933Y;Name_ISIN1055933Y;ISIN1055933Y;1428.763345;78.91388698;135546.5573;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1091959E;Name_ISIN1091959E;ISIN1091959E;193.6100772;74.29885493;17293.5761;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN64207226;Name_ISIN64207226;ISIN64207226;142244.1384;80.18934275;147865.3817;4460.09;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN35803010;Name_ISIN35803010;ISIN35803010;158049.0426;76.76283951;146332.3771;605.64;USD;0.950028501;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN00056500;Name_ISIN00056500;ISIN00056500;5373.667449;3101.712461;129770.7815;0;JPY;0.00615271;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN70190906;Name_ISIN70190906;ISIN70190906;412.5080012;52.10876935;27200.7776;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN1014160R;Name_ISIN1014160R;ISIN1014160R;478.8885991;268.3988842;154521.87;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN85331090;Name_ISIN85331090;ISIN85331090;207.834491;23.25691662;6116.569071;0;EUR;1;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN12351008;Name_ISIN12351008;ISIN12351008;21728.58238;2.310677003;5467.67502;0;NOK;0.08605852;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN00482182;Name_ISIN00482182;ISIN00482182;79024.52131;77.10106446;77508.09606;515.07;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN40087494;Name_ISIN40087494;ISIN40087494;158049.0426;82.86669354;167534.3638;2279.01;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN87840953;Name_ISIN87840953;ISIN87840953;399.0738326;177.4653675;85141.56453;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN42422967;Name_ISIN42422967;ISIN42422967;832.1282094;54.48740744;54508.11187;0;USD;0.950028501;;;yyyy;xxxx;Ordinary shares
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISINBBL21400;Name_ISINBBL21400;ISINBBL21400;158049.0426;83.32266502;171632.9469;6311.48;EUR;1;;;yyyy;xxxx;Ordinary Private bonds
222222;Ptf_222222;EUR;20/11/2024;VMOB;;;NOR;ISIN15612688;Name_ISIN15612688;ISIN15612688;975.9528382;100.5191911;133571.3394;0;CHF;1.075962987;;;yyyy;xxxx;Ordinary shares
